Steward,Boat Launch,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes
2,Henderson,Cloudy,6/29/2016,14:48:00,M,2,NY,R,Y,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Not specified,Y,N/A,
2,Henderson,Cloudy,6/29/2016,14:52:00,M,2,NY,L,N,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,N,N/A," ""boat sits in barn for weeks"""
2,Henderson,Cloudy,6/29/2016,9:11:00,M,2,NY,L,N,"RW,WB",N,N/A,Y,Redfield Reservoir,"Redfield Reservoir, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A,
2,Henderson,Cloudy,6/29/2016,11:56:00,M,2,NY,L,N,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A, Only takes it here
2,Henderson,Cloudy,7/1/2016,9:54:00,M,3,NY,L,N,None,N,N/A,Y,Stony Creek,"Stony Creek, NY",Lake Ontario,Lake Ontario,I 81 and I 90,N,Fishing, Travels from here to Rochester (where he lives) twice a year. Seemed against everything I was saying but still listened. Said Goby's and zebra mussels were put here by the government.
2,Henderson,Cloudy,7/1/2016,10:35:00,M,2,NY,L,N,RW,N,N/A,Y,None,None,Lake Ontario,Lake Ontario,Local roads,Y,Fishing,
2,Henderson,Cloudy,7/1/2016,10:49:00,M,2,NY,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,Fishing," Sometimes takes boat to St. Lawrence, near Clayton."
2,Henderson,Cloudy,7/1/2016,10:58:00,M,3,NY,L,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,I 81 and Rt 104,Y,Recreation," Lives near Rochester, so they always take their boat out near here."
2,Henderson,Cloudy,7/1/2016,12:04:00,M,3,NY,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Sandy Pond,"Sandy Pond, NY",Rt 3,Y,Fishing,
2,Henderson,Cloudy,7/1/2016,13:35:00,M,1,NJ,L,N,WB,N,N/A,Y,None,None,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
2,Henderson,Cloudy,7/1/2016,14:13:00,M,5,DL,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Maybe,Recreation," Not this exact boater, but on this day, some local guy was saying how he has Didymo at his camp and it takes so long for the DEC to do something about some of the damaging species. He also finds bass with Goby in their stomachs when he fillets them. "
2,Henderson,Cloudy,7/2/2016,14:24:00,M,2,PA,R,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads and I 81,Y,Fishing,
2,Henderson,Cloudy,7/2/2016,14:31:00,M,3,NY,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,Recreation,
2,Henderson,Cloudy,7/2/2016,17:10:00,M,2,NY,R,N,WB,N,N/A,Y,Wellsey Island,"Wellsey Island, NY",Lake Ontario,Lake Ontario,I 81,Y,Recreation,
2,Henderson,Sunny,7/3/2016,9:37:00,M,2,MD,R,N,WB,N,N/A,Y,Stony Creek|Lake Ontario,"Stony Creek, NY|Lake Ontario",Kansas,Kansas,N/A,Y,Fishing, Pro-Fisher
2,Henderson,Sunny,7/3/2016,9:45:00,M,2,NC,R,Y,"RW,WB",N,N/A,N,Sackets Harbor,"Sackets Harbor, NY",Lake Ontario,Lake Ontario,"Local roads, Rt 3",Y,Fishing, Already had info from Sackets Harbor
2,Henderson,Sunny,7/3/2016,11:13:00,M,3,NY,R,Y,RW,Y,EG,Y,Stony Creek,"Stony Creek, NY",Stony Creek,"Stony Creek, NY",Rt 3,Y,Fishing,
2,Henderson,Sunny,7/3/2016,11:40:00,M,3,PA,R,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,I 81,Y,Fishing, Pro-fisher
2,Henderson,Sunny,7/3/2016,12:30:00,M,1,NY,R,N,None,N,N/A,Y,Oneida Lake,"Oneida Lake, NY",Chaumont Bay,"Chaumont Bay, NY",N/A,N,Fishing,
2,Henderson,Sunny,7/3/2016,13:03:00,S,1,NY,R,Y,WB,N,N/A,N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation, Already had info
2,Henderson,Sunny,7/3/2016,14:15:00,PWC,3,GA,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lakes in Georgia,Georgia,N/A,Maybe,Recreation,
2,Henderson,Sunny,7/3/2016,15:25:00,M,3,NY,R,Y,WB,Y,"VLM,EG",N,Lake Champlain|Onondaga Lake|Oneida Lake|St. Lawrence River|Chaumont Bay,"Lake Champlain|Onondaga Lake, NY|Oneida Lake, NY|St. Lawrence River|Chaumont Bay, NY",Lake Ontario,Lake Ontario,Not sure,N,Fishing," Already had info, and pro-fisher"
2,Henderson,Sunny,7/3/2016,16:08:00,M,2,NY,R,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,Recreation,
1,Henderson,Sunny,7/6/2016,9:54:00,M,2,NY,R,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,Fishing,
1,Henderson,Sunny,7/6/2016,10:15:00,PWC,1,NY,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,N/A,
1,Henderson,Sunny,7/6/2016,11:00:00,M,1,GA,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Sunny,7/6/2016,11:16:00,M,2,NY,L,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 104,Y,N/A,
1,Henderson,Sunny,7/6/2016,11:58:00,M,3,VA,L,Y,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Sunny,7/6/2016,12:24:00,M,1,NY,R,Y,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Sunny,7/7/2016,9:31:00,M,1,NY,L,Y,"RW,WB,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,Fishing,
1,Henderson,Sunny,7/7/2016,10:15:00,M,2,NY,L,N,"RW,WB",N,N/A,N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,N/A,
1,Henderson,Sunny,7/7/2016,11:38:00,M,3,NY,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Sunny,7/7/2016,11:52:00,M,1,VA,L,Y,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Cloudy,7/8/2016,10:08:00,M,2,NY,L,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Richfield Springs,"Richfield Springs, NY",Rt 12,Y,N/A,
1,Henderson,Cloudy,7/8/2016,10:45:00,M,3,NY,L,N,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,N/A,
1,Henderson,Cloudy,7/8/2016,10:54:00,M,1,NY,L,Y,"WB,RW,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Cloudy,7/8/2016,11:02:00,M,3,NY,R,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,N/A,
1,Henderson,Cloudy,7/8/2016,11:08:00,M,2,NY,L,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,N/A,
1,Henderson,Cloudy,7/8/2016,11:19:00,M,2,MA,R,Y,None,Y,"CLP,EG,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Cloudy,7/8/2016,11:43:00,M,1,PA,R,N,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Cloudy,7/8/2016,11:58:00,M,3,NY,L,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Oneida Lake,"Oneida Lake, NY",I 81,Y,N/A,
1,Henderson,Cloudy,7/8/2016,12:52:00,M,2,PA,R,Y,"WB,RW",Y,"CLP,VLM",N/A,"Lake of the Woods, Canada","Lake of the Woods, Canada",Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Cloudy,7/10/2016,13:52:00,PWC,2,NY,L,Y,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Recreation,
1,Henderson,Cloudy and windy,7/10/2016,11:10:00,M,1,PA,R,Y,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Cloudy and windy,7/10/2016,11:20:00,PWC,2,NY,R,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,N/A,
1,Henderson,Sunny,7/13/2016,10:31:00,K,2,NY,R,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,N/A,
1,Henderson,Sunny,7/13/2016,10:52:00,M,5,NY,R,Y,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,Fishing,
1,Henderson,Sunny,7/13/2016,11:34:00,M,1,NY,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 104,N,N/A,
1,Henderson,Sunny,7/13/2016,11:41:00,M,6,NY,L,N,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Sunny,7/13/2016,12:02:00,M,2,PA,L,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Oneida Lake,"Oneida Lake, NY",I 81,Y,N/A,
1,Henderson,Sunny,7/13/2016,12:25:00,M,3,NJ,L,Y,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,Fishing,
1,Henderson,Sunny,7/13/2016,12:43:00,M,1,NY,L,Y,"WB,RW,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,N/A,
1,Henderson,Sunny,7/13/2016,13:10:00,M,2,NY,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Sunny,7/13/2016,13:33:00,M,3,NY,R,N,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Sunny,7/13/2016,13:42:00,M,1,NY,L,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Cold and windy,7/16/2016,13:10:00,M,2,NY,R,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Cold and windy,7/16/2016,13:31:00,K,1,NY,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,N/A,
1,Henderson,Cold and windy,7/16/2016,14:08:00,M,1,NJ,R,Y,"RW,DB,WB",N,N/A,N,Lake Ontario,Lake Ontario,Not sure,Undecided,Not sure,Y,Fishing,
1,Henderson,Cold and windy,7/16/2016,15:16:00,M,3,NY,L,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,Rt 12,Y,Fishing,
1,Henderson,Cold and windy,7/16/2016,16:00:00,PWC,1,NY,L,Y,RW,N,N/A,N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,N/A,
1,Henderson,Sunny,7/17/2016,13:35:00,M,2,NY,R,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,N,N/A,
1,Henderson,Sunny,7/17/2016,9:15:00,M,3,NY,L,Y,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Sunny,7/17/2016,12:10:00,M,2,NH,R,Y,RW,N,N/A,Y,St. Lawrence River,St. Lawrence River,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Sunny,7/17/2016,13:49:00,M,5,NY,R,Y,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Sunny,7/17/2016,9:45:00,M,2,PA,L,Y,RW,N,N/A,Y,Black Lake,"Black Lake, NY",Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Sunny,7/17/2016,12:32:00,M,2,NY,R,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Sunny,7/17/2016,14:08:00,M,4,NY,R,Y,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Sunny,7/17/2016,9:52:00,M,6,NY,L,N,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,I 81,N,N/A,
1,Henderson,Sunny,7/17/2016,12:38:00,M,1,NY,R,N,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,Fishing,
1,Henderson,Sunny,7/17/2016,14:45:00,PWC,1,NY,L,N,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Sunny,7/17/2016,10:08:00,M,1,NY,R,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Sunny,7/17/2016,12:45:00,M,3,OH,R,Y,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Sunny,7/17/2016,10:16:00,M,5,NY,L,Y,WB,N,N/A,N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Sunny,7/17/2016,12:59:00,M,2,NY,L,Y,"DB,RW,WB",N,N/A,N,Lake Ontario,Lake Ontario,Cranberry Lake,"Cranberry Lake, NY",Rt 3,Y,N/A,
1,Henderson,Sunny,7/17/2016,13:06:00,M,1,NY,L,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 104,Y,Fishing,
1,Henderson,Sunny,7/17/2016,10:22:00,S,3,NY,L,Y,WB,N,N/A,N,None,None,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing, This was boater's first use of the season
1,Henderson,Sunny,7/17/2016,13:13:00,M,1,NY,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,Fishing,
1,Henderson,Sunny,7/17/2016,10:56:00,M,1,NJ,R,Y,"DB,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,Fishing,
1,Henderson,Sunny,7/17/2016,13:22:00,M,1,VT,R,N,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Henderson,Sunny,7/17/2016,11:20:00,M,2,FL,R,Y,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 104,N,Fishing,
1,Henderson,Sunny,7/17/2016,13:25:00,M,1,NY,L,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,
1,Henderson,Sunny,7/17/2016,11:35:00,M,1,NY,R,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,None,None,None,N,N/A, Selling boat
1,Henderson,Sunny,7/17/2016,13:28:00,M,2,NY,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 104,Y,N/A,
1,Henderson,Sunny,7/17/2016,11:50:00,M,4,NY,L,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local Roads,Y,N/A,
2,Henderson,Sunny,7/20/2016,10:21:00,M,6,NY,L,N,WB,N,N/A,Y,None,None,Lake Ontario,Lake Ontario,Local roads,Y,N/A, Would use a decontamination station if it was free
2,Henderson,Sunny,7/20/2016,11:51:00,M,2,NY,R,N,RW,Y,EG,Y,Redfield Reservoir,"Redfield Reservoir, NY",Redfield Reservoir,"Redfield Reservoir, NY",Rt 3,Y,N/A, Has used a decontamination station
2,Henderson,Sunny,7/21/2016,13:36:00,M,1,NY,R,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,N/A,Y,N/A,
2,Henderson,Sunny,7/21/2016,14:27:00,M,1,NY,R,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
2,Henderson,Sunny,7/21/2016,16:01:00,M,3,NY,L,N,WB,N,N/A,Y,Finger Lakes,"Finger Lakes, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A,
2,Henderson,Sunny,7/22/2016,9:39:00,M,2,NY,L,N,RW,N,N/A,Y,Westcott,"Westcott, NY",Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
2,Henderson,Sunny,7/22/2016,10:00:00,M,3,NY,R,N,"RW,WB",N,N/A,Y,Indian River,"Indian River, NY",Butterfield Lake,"Butterfield Lake, NY",N/A,Y,N/A,
2,Henderson,Sunny,7/23/2016,14:30:00,M,1,NY,R,N,WB,N,N/A,Y,Salmon River Reservoir,"Salmon River Reservoir, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A,
2,Henderson,Sunny,7/23/2016,15:15:00,M,1,NY,R,N,None,N,N/A,Y,Cranberry Lake|Lake George,"Cranberry Lake, NY|Lake George, NY",Lake George,"Lake George, NY",N/A,Maybe,N/A,
2,Henderson,Sunny,7/23/2016,9:36:00,M,4,NY,L,Y,RW,N,N/A,Y,Hudson River,"Hudson River, NY",Hudson River,Hudson River,N/A,Y,N/A,
2,Henderson,Sunny,7/23/2016,11:02:00,M,3,NY,R,Y,WB,N,N/A,Y,Lakes in Pennsylvania,Pennsylvania,Lake Ontario,Lake Ontario,N/A,Y,N/A,
2,Henderson,Sunny,7/23/2016,12:38:00,M,1,NY,R,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
2,Henderson,"Sunny, hot",7/24/2016,14:16:00,M,5,NY,R,Y,RW,Y,EG,Y,Oneida Lake,"Oneida Lake, NY",Onondaga Lake,"Onondaga Lake, NY",N/A,Y,N/A,
2,Henderson,"Sunny, hot",7/24/2016,15:00:00,M,5,NY,R,Y,WB,Y,EG,Y,Finger Lakes,"Finger Lakes, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A,
2,Henderson,"Sunny, hot",7/24/2016,15:40:00,PWC,2,NY,R,Y,None,N,N/A,Y,Lake Ontario,Lake Ontario,Salmon River,"Salmon River, NY",N/A,Maybe,N/A,
2,Henderson,Sunny,7/24/2016,10:00:00,M,1,NY,R,Y,WB,N,N/A,Y,Soft Maple Reservoir,"Soft Maple Reservoir, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A," Has used a decontamination station before, also says in Colorado your boat has to be inspected and tagged and if you launch your boat without the tag you get in trouble."
2,Henderson,"Sunny, hot",7/24/2016,16:10:00,M,1,NY,R,N,RW,N,N/A,Y,Henderson,"Henderson Harbor, NY",Henderson,"Henderson Harbor, NY",N/A,Y,N/A,
2,Henderson,Sunny,7/24/2016,11:40:00,M,1,NY,R,N,WB,Y,"EG,VLM",Y,St. Lawrence River|Lake Ontario,St. Lawrence River|Lake Ontario,Gulf of Mexico via Florida,Florida,N/A,Y,N/A,
2,Henderson,Sunny,7/24/2016,12:27:00,M,3,NY,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
2,Henderson,Sunny,7/24/2016,12:36:00,M,8,NY,R,N,RW,Y,"EG,VLM",Y,St. Lawrence River,St. Lawrence River,Lake Ontario,Lake Ontario,N/A,Y,N/A,
2,Henderson,Sunny,7/24/2016,12:51:00,M,4,PA,R,Y,None,N,N/A,Y,Conneticut,Conneticut,Pennsylvania,Pennsylvania,N/A,Y,N/A,
2,Henderson,Sunny,7/24/2016,13:31:00,M,1,NY,R,Y,WB,Y,VLM,Y,Henderson,"Henderson Harbor, NY",Henderson,"Henderson Harbor, NY",N/A,Y,N/A,
2,Henderson,Sunny,7/24/2016,13:49:00,S,2,NY,R,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Maybe,N/A,
2,Henderson,Sunny,7/24/2016,14:11:00,M,3,VT,R,N,RW,Y,"EG,VLM",Y,Lakes in Vermont,Vermont,Lakes in Vermont,Vermont,N/A,Y,N/A,
2,Henderson,"Sunny, hot",7/27/2016,14:31:00,M,1,NY,R,Y,RW,N,N/A,Y,Sacandaga Lake,"Great Sacandaga Lake, NY",Lake Ontario,Lake Ontario,N/A,Maybe,N/A,
2,Henderson,"Sunny, hot",7/27/2016,15:33:00,M,2,NY,R,N,WB,N,N/A,Y,Salmon River Reservoir,"Salmon River Reservoir, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A,
2,Henderson,Sunny,7/28/2016,N/A,M,1,NY,R,Y,"WB,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Adirondacks,"Adirondacks, NY",N/A,Y,Fishing,
2,Henderson,Sunny,7/29/2016,N/A,M,2,NY,R,N,WB,Y,CLP,Y,None,None,Lake Ontario,Lake Ontario,Local roads,Y,Fishing,
2,Henderson,Sunny,7/29/2016,N/A,M,1,NY,R,N,RW,Y,"VLM,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
2,Henderson,Sunny,7/30/2016,N/A,M,1,NY,R,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
2,Henderson,Sunny,7/30/2016,N/A,M,5,NY,L,Y,None,N,N/A,Y,St. Lawrence River,St. Lawrence River,St. Lawrence River|Canada,St. Lawrence River|Canada,N/A,Maybe,Recreation,
2,Henderson,Sunny,7/30/2016,N/A,M,4,NY,L,N,RW,N,N/A,Y,Hudson River,"Hudson River, NY",Hudson River,Hudson River,N/A,Y,Recreation,
2,Henderson,Sunny,7/30/2016,N/A,PWC,1,PA,R,N,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Recreation,
2,Henderson,Sunny,7/30/2016,N/A,M,1,NY,L,N,WB,N,N/A,Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake|Onondaga Lake,"Oneida Lake, NY|Onondaga Lake, NY",N/A,Y,Fishing,
2,Henderson,Sunny,7/30/2016,N/A,M,2,PA,R,Y,WB,N,N/A,Y,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,N/A,Y,Fishing,
2,Henderson,Sunny,7/30/2016,N/A,M,3,VT,R,Y,WB,N,N/A,Y,Vermont,Vermont,Lake Champlain,Lake Champlain,N/A,Y,Fishing,
2,Henderson,Sunny,7/31/2016,N/A,M,2,NY,L,Y,RW,N,N/A,Y,Finger Lakes,"Finger Lakes, NY",Finger Lakes,"Finger Lakes, NY",N/A,Y,Fishing,
2,Henderson,Sunny,7/31/2016,N/A,M,2,NY,R,Y,RW,N,N/A,Y,Lake Ontario|Salmon River,"Lake Ontario|Salmon River, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
2,Henderson,Sunny,7/31/2016,N/A,M,8,NY,R,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario|St. Lawrence River,Lake Ontario|St. Lawrence River,N/A,Y,Recreation,
2,Henderson,Sunny,7/31/2016,N/A,M,1,ME,R,Y,RW,N,N/A,Y,Maine,Maine,Maine|Vermont,Maine|Vermont,N/A,Y,Fishing,
2,Henderson,Sunny,7/31/2016,N/A,M,3,NY,L,N,RW,N,N/A,Y,St. Lawrence River,St. Lawrence River,St. Lawrence River,St. Lawrence River,N/A,Y,Recreation,
2,Henderson,Sunny,7/31/2016,N/A,M,5,NY,L,N,None,N,N/A,Y,Cranberry Lake,"Cranberry Lake, NY",Oneida Lake,"Oneida Lake, NY",N/A,Maybe,Recreation,
2,Henderson,Sunny,7/31/2016,N/A,M,1,NY,R,Y,WB,N,N/A,Y,Onondaga Lake,"Onondaga Lake, NY",Black Lake,"Black Lake, NY",N/A,Y,Fishing,
2,Henderson,Sunny,7/31/2016,N/A,M,1,NY,L,N,RW,N,N/A,Y,Stony Creek,"Stony Creek, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
2,Henderson,Sunny,7/31/2016,N/A,M,4,NY,L,Y,WB,N,N/A,Y,Lake Erie,Lake Erie,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
2,Henderson,Sunny,7/31/2016,N/A,M,2,VT,R,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Vermont,Vermont,N/A,Y,Fishing,
2,Henderson,Sunny,8/3/2016,N/A,M,2,PA,L,Y,None,N,N/A,Y,Salmon River,"Salmon River, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing, boat will stay in water
2,Henderson,Sunny,8/3/2016,N/A,M,2,PA,R,N,None,N,N/A,Y,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,N/A,N,Fishing,
2,Henderson,Sunny,8/4/2016,N/A,M,3,PA,R,N,"WB,DB",N,N/A,Y,Lake Ontario,Lake Ontario,River in Pennsylvania,Pennsylvania,N/A,Y,Fishing,
2,Henderson,Sunny,8/4/2016,N/A,M,5,NY,L,N,RW,N,N/A,Y,Stony Creek,"Stony Creek, NY",Stony Creek,"Stony Creek, NY",N/A,Maybe,Recreation,
2,Henderson,Sunny,8/4/2016,N/A,M,3,NY,L,N,WB,N,N/A,Y,None,None,Oneida Lake,"Oneida Lake, NY",N/A,Y,Recreation,
2,Henderson,Sunny,8/4/2016,N/A,M,2,NY,L,N,"WB,RW",N,N/A,Y,St. Lawrence,St. Lawrence River,Lake Ontario|Oneida Lake,"Lake Ontario|Oneida Lake, NY",N/A,Y,Fishing,
2,Henderson,Sunny,8/5/2016,N/A,M,3,NY,R,N,RW,N,N/A,Y,Lake Ontario|Dexter,"Lake Ontario|Dexter, NY",Lake Ontario|Dexter,"Lake Ontario|Dexter, NY",N/A,Y,Fishing,
