Steward,Boat Launch,Boat Launch Coords,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes,Prev_Step_BB,Prev_Step_CDD,Prev_Step_DB,Prev_Step_DRY,Prev_Step_LW,Prev_Step_None,Prev_Step_RW,Prev_Step_WB,Species_CLP,Species_CT,Species_EG,Species_EL,Species_EWM,Species_NP,Species_Other,Species_UNK,Species_VLM,Species_ZM,Prev_Loc1,Prev_Loc2,Prev_Loc3,Prev_Loc4,Prev_Loc5,Prev_Coord1,Prev_Coord2,Prev_Coord3,Prev_Coord4,Next_Loc1,Next_Loc2,Next_Loc3,Next_Coord1,Next_Coord2,Next_Coord3
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-17,0 days 12:52:00.000000000,M,2,NY,L,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,I 81 and I 90,,, From Rochester,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 13:03:00.000000000,M,2,PA,L,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,I 81,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 16:23:00.000000000,PWC,2,NY,L,N,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,, Goes to Adirondacks 1 time a summer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 10:15:00.000000000,M,1,NY,L,Y,WB,N,,Y,Henderson,"Henderson Harbor, NY",Canadaigua,"Canadaigua, NY",I 81 and I 90,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,"Canadaigua, NY",None,None,nan,nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 13:24:00.000000000,M,2,NY,L,N,"WB,DB",N,,Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",I 81,Y,, Has used decontamination station before,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,"Oneida Lake, NY",None,None,"(43.200982350000004, -75.88701657633408)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 09:15:00.000000000,M,2,NY,R,N,WB,N,,Y,Oneida Lake,"Oneida Lake, NY",Lake Ontario,Lake Ontario,I 81,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 10:20:00.000000000,M,2,NY,L,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 13:30:00.000000000,M,2,NY,R,Y,WB,N,,Y,Oneida Lake|Oswego River,"Oneida Lake, NY|Oswego River, NY",Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Oneida Lake, NY","Oswego River, NY",None,None,None,"(43.200982350000004, -75.88701657633408)","(43.3212177, -76.4182236)",nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 09:21:00.000000000,M,3,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,"Mexico, NY","Mexico, NY",Rt 3,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,"Mexico, NY",None,None,nan,nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 10:32:00.000000000,M,3,NY,L,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 13:53:00.000000000,M,4,NY,R,Y,WB,N,,Y,Henderson,"Henderson Harbor, NY",Lake Ontario,Lake Ontario,Local roads,Y,, stays only in Henderson,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 09:27:00.000000000,M,2,NY,L,Y,WB,N,,Y,Lake Ontario|Stony Creek,"Lake Ontario|Stony Creek, NY",Lake Ontario|Sackets Harbor,"Lake Ontario|Sackets Harbor, NY",Rt 3,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,"Stony Creek, NY",None,None,None,"(43.76012025, -77.68316035176696)","(42.8066811, -73.8180238)",nan,nan,Lake Ontario,"Sackets Harbor, NY",None,"(43.76012025, -77.68316035176696)","(43.946171, -76.119093)",nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 10:45:00.000000000,M,2,NY,R,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 14:16:00.000000000,M,2,NY,R,Y,RW,N,,Y,Oneonta|Skaneatles,"Oneonta, NY|Skaneatles, NY",Lake Ontario,Lake Ontario,I 81,Maybe,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Oneonta, NY","Skaneatles, NY",None,None,None,"(42.453492, -75.0629531)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 09:37:00.000000000,M,2,NY,L,N,WB,N,,Y,Oneida Lake,"Oneida Lake, NY",St. Lawrence River,St. Lawrence River,I 81,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 10:47:00.000000000,M,3,NY,R,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 14:47:00.000000000,M,9,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,Local roads,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 09:40:00.000000000,M,2,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 11:15:00.000000000,M,2,PA,L,N,WB,N,,Y,Pennsylvania,Pennsylvania,Lake Ontario,Lake Ontario,I 81,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pennsylvania,None,None,None,None,"(40.9699889, -77.7278831)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 15:10:00.000000000,M,1,NY,L,N,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,, Only uses boat in Lake Ontario,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 09:45:00.000000000,M,3,NY,R,N,None,N,,Y,Stony Creek,"Stony Creek, NY",Lake Ontario,Lake Ontario,Rt 3,Maybe,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Stony Creek, NY",None,None,None,None,"(42.8066811, -73.8180238)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 11:28:00.000000000,PWC,2,NY,L,N,WB,N,,Y,Henderson,"Henderson Harbor, NY",Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 15:21:00.000000000,M,3,NY,R,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,, Only uses boat in Lake Ontario and has also used a decontamination station before,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 09:59:00.000000000,M,8,NY,L,N,"RW,WB",N,,Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",I 81,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,"Oneida Lake, NY",None,None,"(43.200982350000004, -75.88701657633408)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 11:40:00.000000000,M,3,NY,L,N,WB,N,,Y,Henderson,"Henderson Harbor, NY",Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 15:25:00.000000000,M,4,NY,R,Y,WB,N,,Y,Cranberry Lake|St.Lawrence River,"Cranberry Lake, NY|St.Lawrence River",Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cranberry Lake, NY",St.Lawrence River,None,None,None,"(44.2224885, -74.8357675)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 10:05:00.000000000,M,2,NY,R,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,, Only goes to Lake Ontario,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 12:30:00.000000000,M,4,NY,R,Y,WB,N,,Y,Henderson,"Henderson Harbor, NY",Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 15:29:00.000000000,M,2,NY,L,N,RW,N,,Y,St. Lawrence River|Lake Ontario,St. Lawrence River|Lake Ontario,St. Lawrence River|Lake Ontario,St. Lawrence River|Lake Ontario,,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,St. Lawrence River,Lake Ontario,None,None,None,"(47.249291, -70.4316142)","(43.76012025, -77.68316035176696)",nan,nan,St. Lawrence River,Lake Ontario,None,"(47.249291, -70.4316142)","(43.76012025, -77.68316035176696)",nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 10:10:00.000000000,M,2,NY,R,N,WB,N,,Y,St. Lawrence,St. Lawrence River,Lake Ontario|Finger Lakes,"Lake Ontario|Finger Lakes, NY",I 81,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,St. Lawrence River,None,None,None,None,"(47.249291, -70.4316142)",nan,nan,nan,Lake Ontario,"Finger Lakes, NY",None,"(43.76012025, -77.68316035176696)","(42.5056751, -76.77237863157347)",nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-18,0 days 12:45:00.000000000,M,2,NY,L,Y,WB,N,,Y,Henderson,"Henderson Harbor, NY",Henderson,"Henderson Harbor, NY",,N,, Boat stays in water all summer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,"Henderson Harbor, NY",None,None,"(43.8647846, -76.2018719)",nan,nan
4,Henderson,"(43.8647846, -76.2018719)",Clear and calm,2016-06-19,0 days 09:45:00.000000000,M,2,NY,L,Y,CDD,N,,Y,Henderson,"Henderson Harbor, NY",Henderson,"Henderson Harbor, NY",By water,N,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,"Henderson Harbor, NY",None,None,"(43.8647846, -76.2018719)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 12:41:00.000000000,M,2,NY,L,N,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 13:07:00.000000000,M,2,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,I 81,Maybe,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 09:26:00.000000000,M,2,NY,L,N,RW,N,,N,Chaumont Bay,"Chaumont Bay, NY",Lake Ontario,Lake Ontario,,Maybe,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Chaumont Bay, NY",None,None,None,None,"(44.046166, -76.2024302)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
4,Henderson,"(43.8647846, -76.2018719)",Clear and calm,2016-06-19,0 days 10:00:00.000000000,M,3,NY,R,N,CDD,N,,Y,Henderson,"Henderson Harbor, NY",Henderson,"Henderson Harbor, NY",Rt 3,Y,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,"Henderson Harbor, NY",None,None,"(43.8647846, -76.2018719)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 13:30:00.000000000,M,4,NY,L,Y,WB,N,,N,None,None,Lake Ontario|Cranberry Lake,"Lake Ontario|Cranberry Lake, NY",,Y,, Did not take info because already had one,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,Lake Ontario,"Cranberry Lake, NY",None,"(43.76012025, -77.68316035176696)","(44.2224885, -74.8357675)",nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 09:48:00.000000000,M,4,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Salmon River|Sandy Pond,"Salmon River, NY|Sandy Pond, NY",Rt 3,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,"Salmon River, NY","Sandy Pond, NY",None,"(44.8099062, -74.2604125)","(43.6359015, -76.1840935)",nan
4,Henderson,"(43.8647846, -76.2018719)",Clear and calm,2016-06-19,0 days 10:00:00.000000000,M,1,PA,L,Y,CDD,N,,N,None,None,Lake Ontario,Lake Ontario,I 81,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 14:17:00.000000000,M,2,NY,L,N,RW,N,,Y,St. Lawrence River,St. Lawrence River,St. Lawrence River,St. Lawrence River,I 81,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,St. Lawrence River,None,None,None,None,"(47.249291, -70.4316142)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 10:04:00.000000000,M,2,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Maybe,, Boat stays in water until fall,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
4,Henderson,"(43.8647846, -76.2018719)",Clear and calm,2016-06-19,0 days 10:15:00.000000000,M,2,NY,L,N,CDD,N,,Y,None,None,Henderson,"Henderson Harbor, NY",Rt 3,,, Stays in Henderson area,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,"Henderson Harbor, NY",None,None,"(43.8647846, -76.2018719)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 14:37:00.000000000,M,2,NY,R,Y,RW,N,,Y,"Little Falls, NY","Little Falls, NY",Mohawk Valley,"Mohawk Valley, NY",I 81,Maybe,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Little Falls, NY",None,None,None,None,"(43.0434039, -74.8595958)",nan,nan,nan,"Mohawk Valley, NY",None,None,nan,nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 10:28:00.000000000,M,2,NY,R,N,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,All roads,Y,, Sometimes goes to Lake Erie and Oneida Lake,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
4,Henderson,"(43.8647846, -76.2018719)",Clear and calm,2016-06-19,0 days 11:00:00.000000000,M,4,NY,R,N,CDD,N,,Y,Westcott,"Westcott, NY",,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Westcott, NY",None,None,None,None,"(43.0406011, -76.1214487)",nan,nan,nan,nan,nan,nan,nan,nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 10:58:00.000000000,M,2,NY,R,Y,WB,N,,Y,Henderson,"Henderson Harbor, NY",Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 11:03:00.000000000,M,4,NY,L,N,RW,N,,Y,Sackets Harbor,"Sackets Harbor, NY",Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Sackets Harbor, NY",None,None,None,None,"(43.946171, -76.119093)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
4,Henderson,"(43.8647846, -76.2018719)",Clear and calm,2016-06-19,0 days 12:55:00.000000000,M,1,NY,L,N,CDD,N,,Y,None,None,Henderson,"Henderson Harbor, NY",Rt 3,,, Stays in Henderson area,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,"Henderson Harbor, NY",None,None,"(43.8647846, -76.2018719)",nan,nan
4,Henderson,"(43.8647846, -76.2018719)",Clear and calm,2016-06-19,0 days 13:15:00.000000000,M,1,NY,L,Y,CDD,N,,N,None,None,Lake Ontario,Lake Ontario,I 81,,, Stays in Lake Ontario,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 11:07:00.000000000,M,2,NY,L,N,RW,N,,Y,Henderson,"Henderson Harbor, NY",Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
4,Henderson,"(43.8647846, -76.2018719)",Clear and calm,2016-06-19,0 days 14:00:00.000000000,M,2,NY,L,Y,CDD,N,,Y,Henderson,"Henderson Harbor, NY",Henderson,"Henderson Harbor, NY",I 81,,, Stays around Henderson,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,"Henderson Harbor, NY",None,None,"(43.8647846, -76.2018719)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 11:13:00.000000000,M,8,NY,L,N,WB,N,,Y,Henderson|Stony Creek,"Henderson Harbor, NY|Stony Creek, NY",Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY","Stony Creek, NY",None,None,None,"(43.8647846, -76.2018719)","(42.8066811, -73.8180238)",nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
4,Henderson,"(43.8647846, -76.2018719)",Clear and calm,2016-06-19,0 days 14:50:00.000000000,M,2,NY,L,N,CDD,N,,Y,Sandy Pond,"Sandy Pond, NY",Sandy Pond,"Sandy Pond, NY",Rt 3,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandy Pond, NY",None,None,None,None,"(43.6359015, -76.1840935)",nan,nan,nan,"Sandy Pond, NY",None,None,"(43.6359015, -76.1840935)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-19,0 days 11:42:00.000000000,M,4,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,, Goes to Old Forge once,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-22,0 days 15:09:00.000000000,M,1,NY,R,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,," Travels around state to different fishing tournaments, also is the Chairman of Jefferson County Sports Fishing Advisory Council, worried about round gobys eating all the bass eggs",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-22,0 days 15:12:00.000000000,S,2,NY,R,N,"RW,DB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-06-22,0 days 10:23:00.000000000,M,1,NY,R,Y,WB,N,,Y,"Bays near Webster, NY","Webster, NY","Webster, NY","Webster, NY",I 81 and I 90,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Webster, NY",None,None,None,None,"(43.212285, -77.429994)",nan,nan,nan,"Webster, NY",None,None,"(43.212285, -77.429994)",nan,nan
