Steward,Boat Launch,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes,prev_step_BB,prev_step_CDD,prev_step_DB,prev_step_DRY,prev_step_LW,prev_step_None,prev_step_RW,prev_step_WB,species_CLP,species_CT,species_EG,species_EL,species_EWM,species_NP,species_Other,species_UNK,species_VLM,species_ZM,Boat Launch Coords,Prev_Loc1,Prev_Loc2,Prev_Loc3,Prev_Loc4,Prev_Loc5,Prev_Coord1,Prev_Coord2,Prev_Coord3,Prev_Coord4,Next_Loc1,Next_Loc2,Next_Loc3,Next_Coord1,Next_Coord2,Next_Coord3
2,Henderson,Sunny,6/24/2016,14:00,M,3,NY,R,Y,None,Y,CLP,N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,, Did not take info because already had one,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/24/2016,10:16,M,4,DL,L,N,WB,N,,Y,Florida Keys,Florida Keys,St. Lawrence River,St. Lawrence River,,N,," Decontaminates at home, also said it's pretty standard to wash boat and remove weeds, have seen boat launch stewards all over",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Florida Keys,,,,,"(24.6670875, -81.5831421)",,,,St. Lawrence River,,,"(47.249291, -70.4316142)",,
2,Henderson,Sunny,6/24/2016,15:15,M,2,NY,R,N,WB,Y,CLP,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/24/2016,10:35,M,2,NY,L,Y,WB,N,,Y,Canadian Lock System,Canadian Lock System,Adirondacks|Finger Lakes,"Adirondacks, NY|Finger Lakes, NY",,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Canadian Lock System,,,,,"(None, None)",,,,"Adirondacks, NY","Finger Lakes, NY",,"(41.31726875, -74.12338501670476)","(42.5056751, -76.77237863157347)",
2,Henderson,Sunny,6/24/2016,10:38,M,2,NY,L,Y,WB,N,,N,Sodus Bay,"Sodus Bay, NY",Fair Haven,"Fair Haven, NY",,Maybe,, Fisheries biologist so did not take info because he knew about it already,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Sodus Bay, NY",,,,,"(43.25065725, -76.95479430424867)",,,,"Fair Haven, NY",,,"(43.316456, -76.702175)",,
2,Henderson,Sunny,6/24/2016,10:43,M,5,NY,L,N,RW,N,,Y,Crystal Lake,"Crystal Lake, NY",Six Mile Pond,"Six Mile Pond, NY",,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Crystal Lake, NY",,,,,"(43.5164309, -73.27214485201733)",,,,"Six Mile Pond, NY",,,"(44.343118950000004, -74.97472359368587)",,
2,Henderson,Sunny,6/24/2016,11:20,M,4,NY,R,N,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/24/2016,11:30,M,4,NY,R,N,"RW,DB",N,,Y,Poughkeepsie Lakes,"Poughkeepsie, NY",Lake Ontario,Lake Ontario,,Y,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Poughkeepsie, NY",,,,,"(41.7065539, -73.9283672)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/24/2016,11:45,M,3,CT,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Conneticut,Conneticut,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Conneticut,,,"(39.4767767, -80.1220787)",,
2,Henderson,Sunny,6/24/2016,12:23,M,2,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Sandy Pond,"Sandy Pond, NY",Rt 3,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Sandy Pond, NY",,,"(43.6359015, -76.1840935)",,
2,Henderson,Sunny,6/25/2016,15:00,M,2,NY,R,N,WB,Y,CLP,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,15:05,M,1,NY,R,Y,"RW,WB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,15:16,M,3,NY,R,Y,None,Y,CLP,Y,Lake Ontario,Lake Ontario,"Fourth Lake, Old Forge","Fourth Lake, NY",,Y,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Fourth Lake, NY",,,"(43.3570148, -73.8298444)",,
2,Henderson,Sunny,6/25/2016,9:20,M,2,NY,L,N,WB,N,,Y,Fair Haven,"Fair Haven, NY",Lake Ontario,Lake Ontario,,N,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Fair Haven, NY",,,,,"(43.316456, -76.702175)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,9:23,M,1,NY,L,N,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,11:42,M,2,NY,L,N,"WB,RW",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,," Lives close, so decontaminates at home",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,9:32,M,2,NY,L,N,RW,N,,Y,Mexico Point|Sandy Pond|Henderson,"Mexico Point, NY|Sandy Pond, NY|Henderson, NY",Lake Ontario,Lake Ontario,"Rt 3, Rt 104",Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Mexico Point, NY","Sandy Pond, NY","Henderson, NY",,,"(43.459514, -76.228818)","(43.6359015, -76.1840935)","(43.847008, -76.181871)",,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,12:23,PWC,1,TX,L,N,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,11:05,M,2,NY,L,Y,RW,N,,Y,Dexter|Westcott,"Dexter, NY|Westcott, NY",Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Dexter, NY","Westcott, NY",,,,"(44.007835, -76.044371)","(43.0406011, -76.1214487)",,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,12:57,M,4,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,, Decontaminates at home,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,13:17,M,2,NY,L,N,"WB,RW",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,11:10,M,4,NY,L,N,"RW,WB",N,,Y,St. Lawrence River,St. Lawrence River,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",St. Lawrence River,,,,,"(47.249291, -70.4316142)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,13:34,M,2,NY,L,Y,WB,N,,N,St. Lawrence River,St. Lawrence River,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",St. Lawrence River,,,,,"(47.249291, -70.4316142)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,11:24,M,2,NY,L,Y,"RW,WB",N,,Y,All Over,Undecided,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Undecided,,,,,,,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,14:42,PWC,1,NY,R,Y,"RW,WB",N,,N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,, Did not take info because already knew about it because is an environmental engineer,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/25/2016,11:45,M,1,NY,L,Y,RW,Y,CLP,,Syracuse,"Syracuse, NY",Lake Ontario,Lake Ontario,,Maybe,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Syracuse, NY",,,,,"(43.0481221, -76.1474244)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/26/2016,11:55,M,2,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,," boat taken out once a year, from Henderson Harbor",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/26/2016,11:59,M,2,NY,R,Y,WB,N,,Y,Oneida Lake|Skaneatles Lake,"Oneida Lake, NY|Skaneatles Lake, NY",Lake Ontario|St. Lawrence River,Lake Ontario|St. Lawrence River,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Oneida Lake, NY","Skaneatles Lake, NY",,,,"(43.200982350000004, -75.88701657633408)","(None, None)",,,Lake Ontario,St. Lawrence River,,"(43.76012025, -77.68316035176696)","(47.249291, -70.4316142)",
2,Henderson,Sunny,6/26/2016,13:03,M,2,NY,L,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/26/2016,13:51,M,3,NY,L,N,None,N,,Y,"Moose Pond, NY","Moose Pond, NY",Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Moose Pond, NY",,,,,"(44.183232149999995, -74.07649935451302)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/26/2016,14:20,M,2,NY,R,N,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,, Travels to Canada sometimes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/26/2016,15:15,M,3,NY,R,N,RW,N,,Y,Black River,"Black River, NY",Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Black River, NY",,,,,"(44.012571, -75.793991)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,6/26/2016,15:50,M,2,NY,R,N,WB,N,,Y,"Westcott, Lake Ontario","Westcott, NY","Lake Bonaparte, Adirondacks","Lake Bonaparte, NY",,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Westcott, NY",,,,,"(43.0406011, -76.1214487)",,,,"Lake Bonaparte, NY",,,"(44.1381201, -75.379367)",,
2,Henderson,Sunny,6/26/2016,16:17,M,4,NY,L,Y,RW,N,,Y,Lake Ontario,Lake Ontario,Cranberry Lake,"Cranberry Lake, NY",,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Cranberry Lake, NY",,,"(44.2224885, -74.8357675)",,
2,Henderson,Cloudy,6/29/2016,12:20,M,2,NY,R,N,WB,N,,Y,"Lake Ontario|Mexico, NY","Lake Ontario|Mexico, NY",Lake Ontario,Lake Ontario,Rt 3,Y,, Has used decontamination station at Pine Grove,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,"Mexico, NY",,,,"(43.76012025, -77.68316035176696)","(43.459514, -76.228818)",,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,6/29/2016,12:57,M,2,NY,L,N,None,N,,Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,Not specified,Maybe,," ""doesn't really take boat from water""",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,St. Lawrence River,,,"(47.249291, -70.4316142)",,
2,Henderson,Cloudy,6/29/2016,14:48,M,2,NY,R,Y,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Not specified,Y,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,6/29/2016,14:52,M,2,NY,L,N,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,N,," ""boat sits in barn for weeks""",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,6/29/2016,9:11,M,2,NY,L,N,"RW,WB",N,,Y,Redfield Reservoir,"Redfield Reservoir, NY",Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Redfield Reservoir, NY",,,,,"(43.533367, -75.8218)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,6/29/2016,11:56,M,2,NY,L,N,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,, Only takes it here,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,7/1/2016,9:54,M,3,NY,L,N,None,N,,Y,Stony Creek,"Stony Creek, NY",Lake Ontario,Lake Ontario,I 81 and I 90,N,Fishing, Travels from here to Rochester (where he lives) twice a year. Seemed against everything I was saying but still listened. Said Goby's and zebra mussels were put here by the government.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Stony Creek, NY",,,,,"(42.8066811, -73.8180238)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,7/1/2016,10:35,M,2,NY,L,N,RW,N,,Y,None,None,Lake Ontario,Lake Ontario,Local roads,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",None,,,,,,,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,7/1/2016,10:49,M,2,NY,L,N,"RW,WB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,Fishing," Sometimes takes boat to St. Lawrence, near Clayton.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,7/1/2016,10:58,M,3,NY,L,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,I 81 and Rt 104,Y,Recreation," Lives near Rochester, so they always take their boat out near here.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,7/1/2016,12:04,M,3,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Sandy Pond,"Sandy Pond, NY",Rt 3,Y,Fishing,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Sandy Pond, NY",,,"(43.6359015, -76.1840935)",,
2,Henderson,Cloudy,7/1/2016,13:35,M,1,NJ,L,N,WB,N,,Y,None,None,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",None,,,,,,,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,7/1/2016,14:13,M,5,DL,L,N,"RW,WB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Maybe,Recreation," Not this exact boater, but on this day, some local guy was saying how he has Didymo at his camp and it takes so long for the DEC to do something about some of the damaging species. He also finds bass with Goby in their stomachs when he fillets them. ",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,7/2/2016,14:24,M,2,PA,R,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads and I 81,Y,Fishing,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,7/2/2016,14:31,M,3,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Cloudy,7/2/2016,17:10,M,2,NY,R,N,WB,N,,Y,Wellsey Island,"Wellsey Island, NY",Lake Ontario,Lake Ontario,I 81,Y,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Wellsey Island, NY",,,,,"(None, None)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,7/3/2016,9:37,M,2,MD,R,N,WB,N,,Y,Stony Creek|Lake Ontario,"Stony Creek, NY|Lake Ontario",Kansas,Kansas,,Y,Fishing, Pro-Fisher,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Stony Creek, NY",Lake Ontario,,,,"(42.8066811, -73.8180238)","(43.76012025, -77.68316035176696)",,,Kansas,,,"(38.27312, -98.5821872)",,
2,Henderson,Sunny,7/3/2016,9:45,M,2,NC,R,Y,"RW,WB",N,,N,Sackets Harbor,"Sackets Harbor, NY",Lake Ontario,Lake Ontario,"Local roads, Rt 3",Y,Fishing, Already had info from Sackets Harbor,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Sackets Harbor, NY",,,,,"(43.946171, -76.119093)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,7/3/2016,11:13,M,3,NY,R,Y,RW,Y,EG,Y,Stony Creek,"Stony Creek, NY",Stony Creek,"Stony Creek, NY",Rt 3,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Stony Creek, NY",,,,,"(42.8066811, -73.8180238)",,,,"Stony Creek, NY",,,"(42.8066811, -73.8180238)",,
2,Henderson,Sunny,7/3/2016,11:40,M,3,PA,R,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,I 81,Y,Fishing, Pro-fisher,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,7/3/2016,12:30,M,1,NY,R,N,None,N,,Y,Oneida Lake,"Oneida Lake, NY",Chaumont Bay,"Chaumont Bay, NY",,N,Fishing,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,"Chaumont Bay, NY",,,"(44.046166, -76.2024302)",,
2,Henderson,Sunny,7/3/2016,13:03,S,1,NY,R,Y,WB,N,,N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation, Already had info,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,7/3/2016,14:15,PWC,3,GA,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lakes in Georgia,Georgia,,Maybe,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Georgia,,,"(32.3293809, -83.1137366)",,
2,Henderson,Sunny,7/3/2016,15:25,M,3,NY,R,Y,WB,Y,"VLM,EG",N,Lake Champlain|Onondaga Lake|Oneida Lake|St. Lawrence River|Chaumont Bay,"Lake Champlain|Onondaga Lake, NY|Oneida Lake, NY|St. Lawrence River|Chaumont Bay, NY",Lake Ontario,Lake Ontario,Not sure,N,Fishing," Already had info, and pro-fisher",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"(43.8647846, -76.2018719)",Lake Champlain,"Onondaga Lake, NY","Oneida Lake, NY",St. Lawrence River,"Chaumont Bay, NY","(44.3560425, -73.31412126576578)","(43.088987149999994, -76.20586618988227)","(43.200982350000004, -75.88701657633408)","(44.046166, -76.2024302)",Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,7/3/2016,16:08,M,2,NY,R,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Local roads,Y,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Henderson,Sunny,7/6/2016,9:54,M,2,NY,R,Y,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,Fishing,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Henderson,Sunny,7/6/2016,10:15,PWC,1,NY,L,N,"RW,WB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Henderson,Sunny,7/6/2016,11:00,M,1,GA,L,N,"RW,WB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,Fishing,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
